J02029.1	823	1213	gag_p19	306.83	ATLSkin_11
J02029.1	823	5210	total_gag_pro_pol	400.69	ATLSkin_11
J02029.1	1213	1855	gag_p24	451.38	ATLSkin_11
J02029.1	1855	2113	gag_p15	405.10	ATLSkin_11
J02029.1	1959	2778	pro_p14	391.15	ATLSkin_11
J02029.1	2778	5210	pol	402.46	ATLSkin_11
J02029.1	5146	5206	px_rex_p27a	444.05	ATLSkin_11
J02029.1	5202	6138	env_gp46	404.20	ATLSkin_11
J02029.1	5202	6669	total_env	404.13	ATLSkin_11
J02029.1	6138	6669	env_gp21	404.02	ATLSkin_11
J02029.1	6686	7313	px_hbz	401.84	ATLSkin_11
J02029.1	6686	7291	px_hbzsia	398.45	ATLSkin_11
J02029.1	6686	7291	px_hbzsia	398.45	ATLSkin_11
J02029.1	6852	7574	px_p30	440.80	ATLSkin_11
J02029.1	6856	7156	px_p12	361.01	ATLSkin_11
J02029.1	6856	8382	total_px	427.19	ATLSkin_11
J02029.1	6943	7156	px_p12	320.67	ATLSkin_11
J02029.1	7310	7574	px_p13	519.02	ATLSkin_11
J02029.1	7324	7834	px_rex_p27a	480.34	ATLSkin_11
J02029.1	7324	8382	px_tax	440.21	ATLSkin_11
J02029.1	8300	8652	U3_3LTR	444.44	ATLSkin_11
J02029.1	8300	9055	total_3LTR	466.36	ATLSkin_11
J02029.1	8652	8881	R_3LTR	479.87	ATLSkin_11
J02029.1	8690	8703	px_hbzsia	533.85	ATLSkin_11
J02029.1	8881	9055	U5_5LTR	492.93	ATLSkin_11
J02029.1	22	374	U3_5LTR	625.76	ATLSkin_12
J02029.1	22	777	total_5LTR	710.16	ATLSkin_12
J02029.1	374	603	R_5LTR	766.14	ATLSkin_12
J02029.1	603	777	U5_5LTR	807.22	ATLSkin_12
J02029.1	823	1213	gag_p19	286.18	ATLSkin_12
J02029.1	823	5210	total_gag_pro_pol	362.74	ATLSkin_12
J02029.1	1213	1855	gag_p24	399.39	ATLSkin_12
J02029.1	1855	2113	gag_p15	349.78	ATLSkin_12
J02029.1	1959	2778	pro_p14	346.96	ATLSkin_12
J02029.1	2778	5210	pol	369.66	ATLSkin_12
J02029.1	5146	5206	px_rex_p27a	435.93	ATLSkin_12
J02029.1	5202	6138	env_gp46	354.27	ATLSkin_12
J02029.1	5202	6669	total_env	353.72	ATLSkin_12
J02029.1	6138	6669	env_gp21	352.75	ATLSkin_12
J02029.1	6686	7313	px_hbz	340.13	ATLSkin_12
J02029.1	6686	7291	px_hbzsia	338.59	ATLSkin_12
J02029.1	6686	7291	px_hbzsia	338.59	ATLSkin_12
J02029.1	6852	7574	px_p30	381.07	ATLSkin_12
J02029.1	6856	7156	px_p12	302.93	ATLSkin_12
J02029.1	6856	8382	total_px	393.69	ATLSkin_12
J02029.1	6943	7156	px_p12	281.88	ATLSkin_12
J02029.1	7310	7574	px_p13	480.98	ATLSkin_12
J02029.1	7324	7834	px_rex_p27a	444.87	ATLSkin_12
J02029.1	7324	8382	px_tax	423.93	ATLSkin_12
J02029.1	8300	8652	U3_3LTR	724.60	ATLSkin_12
J02029.1	8300	9055	total_3LTR	759.38	ATLSkin_12
J02029.1	8652	8881	R_3LTR	761.15	ATLSkin_12
J02029.1	8690	8703	px_hbzsia	858.54	ATLSkin_12
J02029.1	8881	9055	U5_5LTR	827.40	ATLSkin_12
J02029.1	22	374	U3_5LTR	493.79	ATLSkin_13
J02029.1	22	777	total_5LTR	598.44	ATLSkin_13
J02029.1	374	603	R_5LTR	628.03	ATLSkin_13
J02029.1	603	777	U5_5LTR	771.17	ATLSkin_13
J02029.1	823	1213	gag_p19	267.68	ATLSkin_13
J02029.1	823	5210	total_gag_pro_pol	321.25	ATLSkin_13
J02029.1	1213	1855	gag_p24	319.06	ATLSkin_13
J02029.1	1855	2113	gag_p15	280.68	ATLSkin_13
J02029.1	1959	2778	pro_p14	307.82	ATLSkin_13
J02029.1	2778	5210	pol	335.84	ATLSkin_13
J02029.1	5146	5206	px_rex_p27a	349.57	ATLSkin_13
J02029.1	5202	6138	env_gp46	331.65	ATLSkin_13
J02029.1	5202	6669	total_env	327.09	ATLSkin_13
J02029.1	6138	6669	env_gp21	319.06	ATLSkin_13
J02029.1	6686	7313	px_hbz	303.16	ATLSkin_13
J02029.1	6686	7291	px_hbzsia	302.10	ATLSkin_13
J02029.1	6686	7291	px_hbzsia	302.10	ATLSkin_13
J02029.1	6852	7574	px_p30	314.14	ATLSkin_13
J02029.1	6856	7156	px_p12	259.49	ATLSkin_13
J02029.1	6856	8382	total_px	337.44	ATLSkin_13
J02029.1	6943	7156	px_p12	228.38	ATLSkin_13
J02029.1	7310	7574	px_p13	373.02	ATLSkin_13
J02029.1	7324	7834	px_rex_p27a	353.84	ATLSkin_13
J02029.1	7324	8382	px_tax	362.28	ATLSkin_13
J02029.1	8300	8652	U3_3LTR	573.00	ATLSkin_13
J02029.1	8300	9055	total_3LTR	617.77	ATLSkin_13
J02029.1	8652	8881	R_3LTR	628.56	ATLSkin_13
J02029.1	8690	8703	px_hbzsia	637.46	ATLSkin_13
J02029.1	8881	9055	U5_5LTR	694.16	ATLSkin_13
J02029.1	22	374	U3_5LTR	924.30	ATLSkin_14
J02029.1	22	777	total_5LTR	1479.23	ATLSkin_14
J02029.1	374	603	R_5LTR	1354.47	ATLSkin_14
J02029.1	603	777	U5_5LTR	2766.05	ATLSkin_14
J02029.1	823	1213	gag_p19	0.11	ATLSkin_14
J02029.1	823	5210	total_gag_pro_pol	0.70	ATLSkin_14
J02029.1	1213	1855	gag_p24	1.00	ATLSkin_14
J02029.1	1855	2113	gag_p15	1.54	ATLSkin_14
J02029.1	1959	2778	pro_p14	1.01	ATLSkin_14
J02029.1	2778	5210	pol	0.56	ATLSkin_14
J02029.1	5146	5206	px_rex_p27a	0.00	ATLSkin_14
J02029.1	5202	6138	env_gp46	724.55	ATLSkin_14
J02029.1	5202	6669	total_env	924.30	ATLSkin_14
J02029.1	6138	6669	env_gp21	1276.39	ATLSkin_14
J02029.1	6686	7313	px_hbz	1272.54	ATLSkin_14
J02029.1	6686	7291	px_hbzsia	1263.49	ATLSkin_14
J02029.1	6686	7291	px_hbzsia	1263.49	ATLSkin_14
J02029.1	6852	7574	px_p30	1320.64	ATLSkin_14
J02029.1	6856	7156	px_p12	1112.12	ATLSkin_14
J02029.1	6856	8382	total_px	1322.96	ATLSkin_14
J02029.1	6943	7156	px_p12	990.16	ATLSkin_14
J02029.1	7310	7574	px_p13	1517.87	ATLSkin_14
J02029.1	7324	7834	px_rex_p27a	1445.49	ATLSkin_14
J02029.1	7324	8382	px_tax	1371.29	ATLSkin_14
J02029.1	8300	8652	U3_3LTR	1218.76	ATLSkin_14
J02029.1	8300	9055	total_3LTR	1434.66	ATLSkin_14
J02029.1	8652	8881	R_3LTR	1343.79	ATLSkin_14
J02029.1	8690	8703	px_hbzsia	1424.15	ATLSkin_14
J02029.1	8881	9055	U5_5LTR	1991.02	ATLSkin_14
J02029.1	22	374	U3_5LTR	810.90	ATLSkin_15
J02029.1	22	777	total_5LTR	842.48	ATLSkin_15
J02029.1	374	603	R_5LTR	907.15	ATLSkin_15
J02029.1	603	777	U5_5LTR	821.27	ATLSkin_15
J02029.1	823	1213	gag_p19	381.73	ATLSkin_15
J02029.1	823	5210	total_gag_pro_pol	422.86	ATLSkin_15
J02029.1	1213	1855	gag_p24	440.29	ATLSkin_15
J02029.1	1855	2113	gag_p15	396.65	ATLSkin_15
J02029.1	1959	2778	pro_p14	414.97	ATLSkin_15
J02029.1	2778	5210	pol	427.85	ATLSkin_15
J02029.1	5146	5206	px_rex_p27a	504.80	ATLSkin_15
J02029.1	5202	6138	env_gp46	452.51	ATLSkin_15
J02029.1	5202	6669	total_env	447.66	ATLSkin_15
J02029.1	6138	6669	env_gp21	439.11	ATLSkin_15
J02029.1	6686	7313	px_hbz	443.00	ATLSkin_15
J02029.1	6686	7291	px_hbzsia	439.38	ATLSkin_15
J02029.1	6686	7291	px_hbzsia	439.38	ATLSkin_15
J02029.1	6852	7574	px_p30	458.32	ATLSkin_15
J02029.1	6856	7156	px_p12	384.36	ATLSkin_15
J02029.1	6856	8382	total_px	490.84	ATLSkin_15
J02029.1	6943	7156	px_p12	347.54	ATLSkin_15
J02029.1	7310	7574	px_p13	519.15	ATLSkin_15
J02029.1	7324	7834	px_rex_p27a	500.64	ATLSkin_15
J02029.1	7324	8382	px_tax	519.38	ATLSkin_15
J02029.1	8300	8652	U3_3LTR	974.46	ATLSkin_15
J02029.1	8300	9055	total_3LTR	871.08	ATLSkin_15
J02029.1	8652	8881	R_3LTR	899.66	ATLSkin_15
J02029.1	8690	8703	px_hbzsia	939.77	ATLSkin_15
J02029.1	8881	9055	U5_5LTR	624.34	ATLSkin_15
J02029.1	22	374	U3_5LTR	837.83	ATLSkin_16
J02029.1	22	777	total_5LTR	1004.07	ATLSkin_16
J02029.1	374	603	R_5LTR	942.02	ATLSkin_16
J02029.1	603	777	U5_5LTR	1422.05	ATLSkin_16
J02029.1	823	1213	gag_p19	373.54	ATLSkin_16
J02029.1	823	5210	total_gag_pro_pol	415.72	ATLSkin_16
J02029.1	1213	1855	gag_p24	409.43	ATLSkin_16
J02029.1	1855	2113	gag_p15	389.78	ATLSkin_16
J02029.1	1959	2778	pro_p14	400.11	ATLSkin_16
J02029.1	2778	5210	pol	428.81	ATLSkin_16
J02029.1	5146	5206	px_rex_p27a	435.90	ATLSkin_16
J02029.1	5202	6138	env_gp46	432.87	ATLSkin_16
J02029.1	5202	6669	total_env	431.37	ATLSkin_16
J02029.1	6138	6669	env_gp21	428.71	ATLSkin_16
J02029.1	6686	7313	px_hbz	401.33	ATLSkin_16
J02029.1	6686	7291	px_hbzsia	399.46	ATLSkin_16
J02029.1	6686	7291	px_hbzsia	399.46	ATLSkin_16
J02029.1	6852	7574	px_p30	419.18	ATLSkin_16
J02029.1	6856	7156	px_p12	368.63	ATLSkin_16
J02029.1	6856	8382	total_px	445.23	ATLSkin_16
J02029.1	6943	7156	px_p12	347.07	ATLSkin_16
J02029.1	7310	7574	px_p13	479.06	ATLSkin_16
J02029.1	7324	7834	px_rex_p27a	455.02	ATLSkin_16
J02029.1	7324	8382	px_tax	471.35	ATLSkin_16
J02029.1	8300	8652	U3_3LTR	946.12	ATLSkin_16
J02029.1	8300	9055	total_3LTR	989.68	ATLSkin_16
J02029.1	8652	8881	R_3LTR	933.26	ATLSkin_16
J02029.1	8690	8703	px_hbzsia	900.08	ATLSkin_16
J02029.1	8881	9055	U5_5LTR	1152.08	ATLSkin_16
J02029.1	22	374	U3_5LTR	0.85	ATLSkin_17
J02029.1	22	777	total_5LTR	1.14	ATLSkin_17
J02029.1	374	603	R_5LTR	0.82	ATLSkin_17
J02029.1	603	777	U5_5LTR	2.17	ATLSkin_17
J02029.1	823	1213	gag_p19	0.27	ATLSkin_17
J02029.1	823	5210	total_gag_pro_pol	0.47	ATLSkin_17
J02029.1	1213	1855	gag_p24	0.64	ATLSkin_17
J02029.1	1855	2113	gag_p15	0.62	ATLSkin_17
J02029.1	1959	2778	pro_p14	0.18	ATLSkin_17
J02029.1	2778	5210	pol	0.56	ATLSkin_17
J02029.1	5146	5206	px_rex_p27a	1.68	ATLSkin_17
J02029.1	5202	6138	env_gp46	0.51	ATLSkin_17
J02029.1	5202	6669	total_env	0.66	ATLSkin_17
J02029.1	6138	6669	env_gp21	0.93	ATLSkin_17
J02029.1	6686	7313	px_hbz	1.04	ATLSkin_17
J02029.1	6686	7291	px_hbzsia	1.07	ATLSkin_17
J02029.1	6686	7291	px_hbzsia	1.07	ATLSkin_17
J02029.1	6852	7574	px_p30	0.94	ATLSkin_17
J02029.1	6856	7156	px_p12	1.61	ATLSkin_17
J02029.1	6856	8382	total_px	0.74	ATLSkin_17
J02029.1	6943	7156	px_p12	1.12	ATLSkin_17
J02029.1	7310	7574	px_p13	0.39	ATLSkin_17
J02029.1	7324	7834	px_rex_p27a	0.40	ATLSkin_17
J02029.1	7324	8382	px_tax	0.53	ATLSkin_17
J02029.1	8300	8652	U3_3LTR	1.16	ATLSkin_17
J02029.1	8300	9055	total_3LTR	1.58	ATLSkin_17
J02029.1	8652	8881	R_3LTR	1.01	ATLSkin_17
J02029.1	8690	8703	px_hbzsia	1.00	ATLSkin_17
J02029.1	8881	9055	U5_5LTR	3.17	ATLSkin_17
J02029.1	22	374	U3_5LTR	343.86	ATLSkin_3
J02029.1	22	777	total_5LTR	371.39	ATLSkin_3
J02029.1	374	603	R_5LTR	365.49	ATLSkin_3
J02029.1	603	777	U5_5LTR	434.87	ATLSkin_3
J02029.1	823	1213	gag_p19	64.45	ATLSkin_3
J02029.1	823	5210	total_gag_pro_pol	89.15	ATLSkin_3
J02029.1	1213	1855	gag_p24	79.72	ATLSkin_3
J02029.1	1855	2113	gag_p15	67.76	ATLSkin_3
J02029.1	1959	2778	pro_p14	59.68	ATLSkin_3
J02029.1	2778	5210	pol	106.05	ATLSkin_3
J02029.1	5146	5206	px_rex_p27a	209.20	ATLSkin_3
J02029.1	5202	6138	env_gp46	163.52	ATLSkin_3
J02029.1	5202	6669	total_env	155.09	ATLSkin_3
J02029.1	6138	6669	env_gp21	140.23	ATLSkin_3
J02029.1	6686	7313	px_hbz	151.19	ATLSkin_3
J02029.1	6686	7291	px_hbzsia	150.73	ATLSkin_3
J02029.1	6686	7291	px_hbzsia	150.73	ATLSkin_3
J02029.1	6852	7574	px_p30	150.26	ATLSkin_3
J02029.1	6856	7156	px_p12	130.29	ATLSkin_3
J02029.1	6856	8382	total_px	171.70	ATLSkin_3
J02029.1	6943	7156	px_p12	121.60	ATLSkin_3
J02029.1	7310	7574	px_p13	165.62	ATLSkin_3
J02029.1	7324	7834	px_rex_p27a	170.63	ATLSkin_3
J02029.1	7324	8382	px_tax	185.00	ATLSkin_3
J02029.1	8300	8652	U3_3LTR	397.33	ATLSkin_3
J02029.1	8300	9055	total_3LTR	404.23	ATLSkin_3
J02029.1	8652	8881	R_3LTR	375.55	ATLSkin_3
J02029.1	8690	8703	px_hbzsia	377.85	ATLSkin_3
J02029.1	8881	9055	U5_5LTR	455.94	ATLSkin_3
J02029.1	22	374	U3_5LTR	211.76	ATLSkin_8
J02029.1	22	777	total_5LTR	251.38	ATLSkin_8
J02029.1	374	603	R_5LTR	245.62	ATLSkin_8
J02029.1	603	777	U5_5LTR	339.11	ATLSkin_8
J02029.1	823	1213	gag_p19	106.31	ATLSkin_8
J02029.1	823	5210	total_gag_pro_pol	103.28	ATLSkin_8
J02029.1	1213	1855	gag_p24	113.10	ATLSkin_8
J02029.1	1855	2113	gag_p15	94.50	ATLSkin_8
J02029.1	1959	2778	pro_p14	100.53	ATLSkin_8
J02029.1	2778	5210	pol	101.18	ATLSkin_8
J02029.1	5146	5206	px_rex_p27a	115.92	ATLSkin_8
J02029.1	5202	6138	env_gp46	111.12	ATLSkin_8
J02029.1	5202	6669	total_env	107.29	ATLSkin_8
J02029.1	6138	6669	env_gp21	100.52	ATLSkin_8
J02029.1	6686	7313	px_hbz	117.38	ATLSkin_8
J02029.1	6686	7291	px_hbzsia	116.32	ATLSkin_8
J02029.1	6686	7291	px_hbzsia	116.32	ATLSkin_8
J02029.1	6852	7574	px_p30	129.37	ATLSkin_8
J02029.1	6856	7156	px_p12	105.64	ATLSkin_8
J02029.1	6856	8382	total_px	129.82	ATLSkin_8
J02029.1	6943	7156	px_p12	95.48	ATLSkin_8
J02029.1	7310	7574	px_p13	156.39	ATLSkin_8
J02029.1	7324	7834	px_rex_p27a	145.99	ATLSkin_8
J02029.1	7324	8382	px_tax	136.45	ATLSkin_8
J02029.1	8300	8652	U3_3LTR	216.15	ATLSkin_8
J02029.1	8300	9055	total_3LTR	236.21	ATLSkin_8
J02029.1	8652	8881	R_3LTR	245.28	ATLSkin_8
J02029.1	8690	8703	px_hbzsia	257.92	ATLSkin_8
J02029.1	8881	9055	U5_5LTR	264.85	ATLSkin_8
J02029.1	22	374	U3_5LTR	668.68	ATLSkin_9
J02029.1	22	777	total_5LTR	853.47	ATLSkin_9
J02029.1	374	603	R_5LTR	891.28	ATLSkin_9
J02029.1	603	777	U5_5LTR	1177.53	ATLSkin_9
J02029.1	823	1213	gag_p19	354.43	ATLSkin_9
J02029.1	823	5210	total_gag_pro_pol	434.46	ATLSkin_9
J02029.1	1213	1855	gag_p24	477.89	ATLSkin_9
J02029.1	1855	2113	gag_p15	418.82	ATLSkin_9
J02029.1	1959	2778	pro_p14	417.45	ATLSkin_9
J02029.1	2778	5210	pol	439.87	ATLSkin_9
J02029.1	5146	5206	px_rex_p27a	439.13	ATLSkin_9
J02029.1	5202	6138	env_gp46	430.39	ATLSkin_9
J02029.1	5202	6669	total_env	430.22	ATLSkin_9
J02029.1	6138	6669	env_gp21	429.92	ATLSkin_9
J02029.1	6686	7313	px_hbz	423.56	ATLSkin_9
J02029.1	6686	7291	px_hbzsia	421.69	ATLSkin_9
J02029.1	6686	7291	px_hbzsia	421.69	ATLSkin_9
J02029.1	6852	7574	px_p30	441.29	ATLSkin_9
J02029.1	6856	7156	px_p12	360.09	ATLSkin_9
J02029.1	6856	8382	total_px	472.94	ATLSkin_9
J02029.1	6943	7156	px_p12	327.40	ATLSkin_9
J02029.1	7310	7574	px_p13	517.98	ATLSkin_9
J02029.1	7324	7834	px_rex_p27a	500.93	ATLSkin_9
J02029.1	7324	8382	px_tax	505.71	ATLSkin_9
J02029.1	8300	8652	U3_3LTR	875.52	ATLSkin_9
J02029.1	8300	9055	total_3LTR	838.66	ATLSkin_9
J02029.1	8652	8881	R_3LTR	880.03	ATLSkin_9
J02029.1	8690	8703	px_hbzsia	986.62	ATLSkin_9
J02029.1	8881	9055	U5_5LTR	709.66	ATLSkin_9
J02029.1	22	374	U3_5LTR	164.14	IRID001
J02029.1	22	777	total_5LTR	184.31	IRID001
J02029.1	374	603	R_5LTR	201.79	IRID001
J02029.1	603	777	U5_5LTR	202.11	IRID001
J02029.1	823	1213	gag_p19	80.52	IRID001
J02029.1	823	5210	total_gag_pro_pol	100.70	IRID001
J02029.1	1213	1855	gag_p24	111.22	IRID001
J02029.1	1855	2113	gag_p15	95.10	IRID001
J02029.1	1959	2778	pro_p14	94.71	IRID001
J02029.1	2778	5210	pol	102.99	IRID001
J02029.1	5146	5206	px_rex_p27a	124.37	IRID001
J02029.1	5202	6138	env_gp46	103.48	IRID001
J02029.1	5202	6669	total_env	108.21	IRID001
J02029.1	6138	6669	env_gp21	116.53	IRID001
J02029.1	6686	7313	px_hbz	106.53	IRID001
J02029.1	6686	7291	px_hbzsia	106.49	IRID001
J02029.1	6686	7291	px_hbzsia	106.49	IRID001
J02029.1	6852	7574	px_p30	112.63	IRID001
J02029.1	6856	7156	px_p12	99.92	IRID001
J02029.1	6856	8382	total_px	119.27	IRID001
J02029.1	6943	7156	px_p12	90.17	IRID001
J02029.1	7310	7574	px_p13	130.74	IRID001
J02029.1	7324	7834	px_rex_p27a	128.29	IRID001
J02029.1	7324	8382	px_tax	126.72	IRID001
J02029.1	8300	8652	U3_3LTR	198.50	IRID001
J02029.1	8300	9055	total_3LTR	194.09	IRID001
J02029.1	8652	8881	R_3LTR	209.63	IRID001
J02029.1	8690	8703	px_hbzsia	244.69	IRID001
J02029.1	8881	9055	U5_5LTR	164.70	IRID001
J02029.1	22	374	U3_5LTR	270.45	IRID002
J02029.1	22	777	total_5LTR	308.22	IRID002
J02029.1	374	603	R_5LTR	332.41	IRID002
J02029.1	603	777	U5_5LTR	352.76	IRID002
J02029.1	823	1213	gag_p19	124.87	IRID002
J02029.1	823	5210	total_gag_pro_pol	158.40	IRID002
J02029.1	1213	1855	gag_p24	177.44	IRID002
J02029.1	1855	2113	gag_p15	169.35	IRID002
J02029.1	1959	2778	pro_p14	159.87	IRID002
J02029.1	2778	5210	pol	156.24	IRID002
J02029.1	5146	5206	px_rex_p27a	183.23	IRID002
J02029.1	5202	6138	env_gp46	145.89	IRID002
J02029.1	5202	6669	total_env	148.07	IRID002
J02029.1	6138	6669	env_gp21	151.91	IRID002
J02029.1	6686	7313	px_hbz	151.87	IRID002
J02029.1	6686	7291	px_hbzsia	151.43	IRID002
J02029.1	6686	7291	px_hbzsia	151.43	IRID002
J02029.1	6852	7574	px_p30	167.27	IRID002
J02029.1	6856	7156	px_p12	135.45	IRID002
J02029.1	6856	8382	total_px	178.53	IRID002
J02029.1	6943	7156	px_p12	126.27	IRID002
J02029.1	7310	7574	px_p13	203.81	IRID002
J02029.1	7324	7834	px_rex_p27a	197.22	IRID002
J02029.1	7324	8382	px_tax	192.54	IRID002
J02029.1	8300	8652	U3_3LTR	326.46	IRID002
J02029.1	8300	9055	total_3LTR	313.63	IRID002
J02029.1	8652	8881	R_3LTR	326.75	IRID002
